data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
22/06/2023;11,39;não;18,13;não;24,86;não;0,0;não;6;6;42,01;não;78,2;não;2,5;;;;;;;;;1,64;64,73
21/06/2023;11,65;não;18,8;não;25,95;não;0,0;não;5;5;37,64;não;78,32;não;2,81;;;;;;;;;1,89;66,37
20/06/2023;11,27;não;17,95;não;24,63;não;0,0;não;4;4;40,93;não;78,4;não;2,44;;;;;;;;;1,69;68,26
19/06/2023;9,62;não;15,95;não;22,27;não;0,0;não;3;3;26,56;não;78,25;não;1,93;;;;;;;;;1,36;69,95
18/06/2023;8,37;não;13,31;não;18,25;não;0,25;não;2;2;23,88;não;78,36;não;1,13;;;;;;;;;0,88;71,31
17/06/2023;8,11;não;12,58;não;17,05;não;0,0;não;1;1;23,23;não;77,3;não;0,94;;;;;;;;;0,68;71,94
16/06/2023;13,68;não;15,61;não;17,53;não;14,99;não;0;0;22,88;não;25,17;não;0,72;;;;;;;;;0,72;72,62
15/06/2023;15,4;não;16,77;não;18,13;não;17,78;não;0;0;21,62;não;25,16;não;0,73;;;;;;;;;0,73;58,35
14/06/2023;15,48;não;19,21;não;22,93;não;4,06;não;0;14;21,97;não;74,67;não;1,62;;;;;;;;;1,62;41,3
13/06/2023;14,0;não;21,4;não;28,79;não;0,0;não;12;13;36,93;não;75,05;não;3,54;;;;;;;;;1,4;38,86
12/06/2023;13,52;não;20,82;não;28,11;não;0,0;não;11;12;37,4;não;75,59;não;3,35;;;;;;;;;1,37;40,26
11/06/2023;13,18;não;20,26;não;27,34;não;0,0;não;10;11;37,99;não;75,94;não;3,12;;;;;;;;;1,32;41,63
10/06/2023;12,84;não;19,68;não;26,51;não;0,0;não;9;10;41,66;não;76,46;não;2,87;;;;;;;;;1,25;42,95
09/06/2023;12,28;não;18,81;não;25,34;não;0,0;não;8;9;36,71;não;76,31;não;2,56;;;;;;;;;1,14;44,2
08/06/2023;12,64;não;19,19;não;25,74;não;0,0;não;7;8;44,67;não;76,65;não;2,65;;;;;;;;;1,22;45,34
07/06/2023;12,42;não;18,94;não;25,46;não;0,0;não;6;7;41,68;não;76,32;não;2,59;;;;;;;;;1,22;46,56
06/06/2023;11,84;não;18,92;não;26,0;não;0,0;não;5;6;26,84;não;76,42;não;2,82;;;;;;;;;1,37;47,78
05/06/2023;11,55;não;18,58;não;25,6;não;0,0;não;4;5;28,12;não;76,38;não;2,73;;;;;;;;;1,36;49,15
04/06/2023;12,61;não;19,68;não;26,74;não;0,0;não;3;4;29,09;não;76,51;não;2,99;;;;;;;;;1,53;50,51
03/06/2023;13,45;não;19,0;não;24,55;não;0,0;não;2;3;25,15;não;74,68;não;2,22;;;;;;;;;1,17;52,04
02/06/2023;12,58;não;17,56;não;22,53;não;0,0;não;1;2;22,0;não;70,29;não;1,77;;;;;;;;;0,95;53,21
01/06/2023;12,35;não;15,69;não;19,02;não;9,4;não;0;1;20,54;não;29,28;não;1,04;;;;;;;;;1,04;54,16
31/05/2023;15,34;não;18,06;não;20,78;não;15,49;não;0;0;20,98;não;71,52;não;1,18;;;;;;;;;1,18;45,8
30/05/2023;15,22;não;19,51;não;23,79;não;0,0;não;31;42;36,79;não;70,93;não;1,87;;;;;;;;;0,59;31,49
29/05/2023;15,5;não;19,76;não;24,01;não;0,0;não;30;41;19,31;não;64,28;não;1,9;;;;;;;;;0,62;32,08
28/05/2023;14,96;não;21,27;não;27,58;não;0,0;não;29;40;22,99;não;64,39;não;3,03;;;;;;;;;1,01;32,7
27/05/2023;14,96;não;21,33;não;27,7;não;0,0;não;28;39;24,96;não;65,04;não;3,08;;;;;;;;;1,05;33,71
26/05/2023;14,61;não;20,62;não;26,62;não;0,0;não;27;38;22,79;não;64,63;não;2,76;;;;;;;;;0,97;34,76
25/05/2023;14,07;não;20,36;não;26,65;não;0,0;não;26;37;20,29;não;64,94;não;2,83;;;;;;;;;1,03;35,73
24/05/2023;13,43;não;20,08;não;26,73;não;0,0;não;25;36;26,87;não;65,21;não;2,93;;;;;;;;;1,09;36,76
23/05/2023;13,17;não;19,59;não;26,0;não;0,0;não;24;35;41,05;não;65,46;não;2,72;;;;;;;;;1,05;37,85
22/05/2023;11,01;não;18,06;não;25,11;não;0,0;não;23;34;35,37;não;65,87;não;2,67;;;;;;;;;1,05;38,9
21/05/2023;10,73;não;18,02;não;25,31;não;0,0;não;22;33;22,78;não;65,64;não;2,77;;;;;;;;;1,12;39,95
20/05/2023;9,97;não;17,77;não;25,57;não;0,0;não;21;32;21,71;não;64,84;não;2,95;;;;;;;;;1,23;41,07
19/05/2023;11,59;não;18,14;não;24,68;não;0,0;não;20;31;21,52;não;64,66;não;2,49;;;;;;;;;1,07;42,3
18/05/2023;10,41;não;17,29;não;24,16;não;0,0;não;19;30;22,24;não;64,7;não;2,45;;;;;;;;;1,07;43,37
17/05/2023;10,12;não;17,92;não;25,71;não;0,0;não;18;29;21,85;não;64,88;não;2,99;;;;;;;;;1,35;44,44
16/05/2023;8,33;não;16,49;não;24,65;não;0,0;não;17;28;22,19;não;65,09;não;2,84;;;;;;;;;1,32;45,79
15/05/2023;10,41;não;17,49;não;24,57;não;0,0;não;16;27;21,71;não;64,87;não;2,59;;;;;;;;;1,24;47,11
14/05/2023;11,9;não;17,81;não;23,71;não;0,0;não;15;26;22,35;não;65,36;não;2,19;;;;;;;;;1,07;48,35
13/05/2023;12,39;não;18,1;não;23,81;não;0,0;não;14;25;24,5;não;64,46;não;2,18;;;;;;;;;1,08;49,42
12/05/2023;14,74;não;20,61;não;26,48;não;0,0;não;13;24;21,19;não;63,8;não;2,76;;;;;;;;;1,42;50,5
11/05/2023;17,01;não;21,97;não;26,93;não;0,0;não;12;23;19,82;não;62,83;não;2,66;;;;;;;;;1,4;51,92
10/05/2023;17,25;não;22,73;não;28,2;não;0,0;não;11;22;20,48;não;63,3;não;3,07;;;;;;;;;1,66;53,32
09/05/2023;16,5;não;22,56;não;28,61;não;0,0;não;10;21;20,71;não;63,68;não;3,31;;;;;;;;;1,85;54,98
08/05/2023;16,32;não;22,58;não;28,83;não;0,0;não;9;20;21,28;não;63,48;não;3,42;;;;;;;;;1,98;56,83
07/05/2023;16,97;não;23,08;não;29,18;não;0,0;não;8;19;20,59;não;63,07;não;3,47;;;;;;;;;2,07;58,81
06/05/2023;17,85;não;24,41;não;30,97;não;0,0;não;7;18;21,32;não;62,87;não;4,71;;;;;;;;;2,94;60,88
05/05/2023;16,55;não;23,18;não;29,81;não;0,0;não;6;17;22,88;não;63,37;não;3,79;;;;;;;;;2,47;63,82
04/05/2023;15,28;não;21,8;não;28,31;não;0,0;não;5;16;21,93;não;63,58;não;3,38;;;;;;;;;2,27;66,29
03/05/2023;16,98;não;22,69;não;28,39;não;0,0;não;4;15;22,16;não;64,09;não;3,21;;;;;;;;;2,24;68,56
02/05/2023;16,62;não;22,19;não;27,76;não;0,0;não;3;14;22,25;não;64,39;não;3,03;;;;;;;;;2,18;70,8
01/05/2023;16,75;não;22,54;não;28,32;não;0,0;não;2;13;22,03;não;63,71;não;3,22;;;;;;;;;2,39;72,98
30/04/2023;15,97;não;21,21;não;26,45;não;0,0;não;1;12;23,15;não;64,03;não;2,67;;;;;;;;;2,04;75,37
29/04/2023;14,89;não;19,36;não;23,83;não;1,27;não;0;11;23,55;não;63,79;não;2,01;;;;;;;;;1,84;77,41
28/04/2023;17,13;não;20,99;não;24,84;não;3,56;não;0;10;22,76;não;64,01;não;2,08;;;;;;;;;2,08;77,98
27/04/2023;16,88;não;20,32;não;23,75;não;3,81;não;0;9;23,45;não;63,92;não;1,82;;;;;;;;;1,82;76,5
26/04/2023;15,34;não;21,72;não;28,09;não;0,0;não;7;8;31,47;não;65,24;não;3,34;;;;;;;;;2,53;74,51
25/04/2023;14,37;não;20,99;não;27,6;não;0,0;não;6;7;26,64;não;64,81;não;3,29;;;;;;;;;2,58;77,04
24/04/2023;15,94;não;22,11;não;28,28;não;0,0;não;5;6;26,9;não;64,47;não;3,35;;;;;;;;;2,71;79,62
23/04/2023;14,53;não;21,02;não;27,51;não;0,0;não;4;5;25,95;não;65,23;não;3,25;;;;;;;;;2,72;82,33
22/04/2023;13,37;não;19,11;não;24,85;não;0,0;não;3;4;34,97;não;66,29;não;2,48;;;;;;;;;2,14;85,05
21/04/2023;12,26;não;17,58;não;22,9;não;0,0;não;2;3;31,43;não;66,52;não;2,03;;;;;;;;;1,79;87,19
20/04/2023;12,54;não;19,53;não;26,52;não;0,0;não;1;2;26,22;não;66,08;não;3,15;;;;;;;;;2,84;88,98
19/04/2023;18,59;não;23,18;não;27,76;não;9,14;não;0;1;26,96;não;66,29;não;2,88;;;;;;;;;2,88;91,82
18/04/2023;18,75;não;24,04;não;29,32;não;30,48;não;0;0;30,29;não;74,93;não;3,43;;;;;;;;;3,43;85,56
17/04/2023;17,64;não;23,57;não;29,49;não;0,0;não;2;2;39,51;não;75,87;não;3,65;;;;;;;;;2,17;58,51
16/04/2023;17,01;não;22,07;não;27,12;não;0,25;não;1;1;50,41;não;78,37;não;2,86;;;;;;;;;1,86;60,68
15/04/2023;18,7;não;21,35;não;24,0;não;12,7;não;0;0;56,22;não;88,9;não;1,77;;;;;;;;;1,77;62,29
14/04/2023;19,22;não;24,65;não;30,08;não;0,0;não;6;6;49,83;não;86,3;não;3,7;;;;;;;;;1,94;51,36
13/04/2023;17,77;não;22,93;não;28,08;não;0,0;não;5;5;58,58;não;85,8;não;3,13;;;;;;;;;1,69;53,3
12/04/2023;16,86;não;23,33;não;29,79;não;0,0;não;4;4;47,08;não;84,5;não;3,92;;;;;;;;;2,2;54,99
11/04/2023;15,93;não;22,08;não;28,22;não;0,0;não;3;3;44,52;não;83,5;não;3,42;;;;;;;;;1,99;57,19
10/04/2023;16,83;não;20,57;não;24,31;não;0,0;não;2;2;70,23;não;81,4;não;2,04;;;;;;;;;1,22;59,18
09/04/2023;18,8;não;23,08;não;27,36;não;0,0;não;1;1;62,4;não;86,7;não;2,78;;;;;;;;;1,7;60,4
08/04/2023;18,05;não;20,21;não;22,36;não;19,81;não;0;0;79,64;não;89,0;não;1,45;;;;;;;;;1,45;62,1
07/04/2023;18,82;não;24,24;não;29,65;não;1,02;não;0;17;53,39;não;84,6;não;3,64;;;;;;;;;2,18;43,74
06/04/2023;17,92;não;24,44;não;30,95;não;0,0;não;14;16;31,35;não;85,8;não;4,7;;;;;;;;;2,16;44,9
05/04/2023;17,58;não;24,03;não;30,48;não;0,0;não;13;15;45,53;não;86,2;não;4,58;;;;;;;;;2,21;47,06
04/04/2023;16,71;não;23,37;não;30,02;não;0,0;não;12;14;49,08;não;86,2;não;4,1;;;;;;;;;2,06;49,27
03/04/2023;15,98;não;21,87;não;27,75;não;0,0;não;11;13;55,17;não;82,5;não;3,3;;;;;;;;;1,72;51,33
02/04/2023;17,51;não;24,25;não;30,98;não;0,0;não;10;12;33,27;não;83,9;não;4,75;;;;;;;;;2,58;53,05
01/04/2023;17,79;não;24,81;não;31,83;não;0,0;não;9;11;49,16;não;85,8;não;4,98;;;;;;;;;2,84;55,63
31/03/2023;19,28;não;25,09;não;30,9;não;0,0;não;8;10;47,12;não;87,2;não;4,15;;;;;;;;;2,48;58,47
30/03/2023;18,51;não;24,78;não;31,04;não;0,0;não;7;9;55,11;não;87,3;não;4,66;;;;;;;;;2,91;60,95
29/03/2023;19,46;não;25,2;não;30,94;não;0,76;não;6;8;55,17;não;87,6;não;4,16;;;;;;;;;2,97;63,86
28/03/2023;18,94;não;24,52;não;30,1;não;0,0;não;5;7;58,37;não;82,1;não;3,88;;;;;;;;;2,61;66,07
27/03/2023;20,59;não;26,73;não;32,86;não;0,0;não;4;6;44,63;não;82,9;não;5,01;;;;;;;;;3,53;68,68
26/03/2023;19,3;não;25,76;não;32,22;não;0,0;não;3;5;42,15;não;85,5;não;4,95;;;;;;;;;3,66;72,21
25/03/2023;18,27;não;25,12;não;31,97;não;0,0;não;2;4;47,32;não;82,4;não;4,98;;;;;;;;;3,88;75,87
24/03/2023;18,8;não;25,67;não;32,53;não;0,0;não;1;3;43,42;não;85,3;não;5,09;;;;;;;;;4,16;79,75
23/03/2023;18,53;não;25,02;não;31,51;não;1,27;não;0;2;46,78;não;83,6;não;4,81;;;;;;;;;4,3;83,91
22/03/2023;18,88;não;25,63;não;32,38;não;0,0;não;1;1;39,48;não;88,2;não;5,04;;;;;;;;;4,49;86,94
21/03/2023;18,44;não;25,25;não;32,05;não;12,7;não;0;0;46,05;não;88,4;não;4,99;;;;;;;;;4,99;91,43
20/03/2023;19,38;não;26,06;não;32,74;não;5,08;não;0;5;38,24;não;86,5;não;5,09;;;;;;;;;5,09;83,72
19/03/2023;19,31;não;25,42;não;31,52;não;0,0;não;4;4;40,74;não;84,1;não;4,73;;;;;;;;;4,05;83,73
18/03/2023;18,19;não;24,3;não;30,4;não;0,0;não;3;3;45,55;não;83,7;não;4,21;;;;;;;;;3,78;87,78
17/03/2023;18,41;não;24,8;não;31,18;não;0,0;não;2;2;47,54;não;83,3;não;4,72;;;;;;;;;4,42;91,56
16/03/2023;19,12;não;24,78;não;30,43;não;0,0;não;1;1;51,57;não;83,7;não;4,1;;;;;;;;;4,02;95,98
15/03/2023;18,93;não;24,3;não;29,66;não;47,24;não;0;0;59,27;não;89,4;não;3,81;;;;;;;;;3,81;100,0
14/03/2023;19,68;não;24,35;não;29,01;não;4,57;não;0;1;62,83;não;89,4;não;3,45;;;;;;;;;3,45;100,0
13/03/2023;18,93;não;23,84;não;28,75;não;17,53;não;0;0;60,77;não;88,2;não;3,45;;;;;;;;;3,45;100,0
12/03/2023;19,86;não;23,71;não;27,56;não;0,76;não;1;6;66,93;não;87,8;não;2,9;;;;;;;;;2,71;90,45
11/03/2023;18,87;não;24,61;não;30,35;não;5,59;não;0;5;56,68;não;88,6;não;4,15;;;;;;;;;4,15;92,4
10/03/2023;19,06;não;24,79;não;30,52;não;0,0;não;2;4;52,92;não;87,1;não;4,2;;;;;;;;;3,9;90,96
09/03/2023;19,49;não;25,28;não;31,06;não;0,0;não;1;3;48,91;não;84,4;não;4,56;;;;;;;;;4,42;94,86
08/03/2023;17,67;não;24,24;não;30,81;não;6,6;não;0;2;49,63;não;85,4;não;4,68;;;;;;;;;4,68;99,28
07/03/2023;17,75;não;23,89;não;30,03;não;1,52;não;0;1;54,74;não;86,8;não;4,2;;;;;;;;;4,16;97,36
06/03/2023;18,01;não;23,17;não;28,32;não;18,29;não;0;0;61,2;não;89,0;não;3,46;;;;;;;;;3,46;100,0
05/03/2023;18,49;não;24,02;não;29,55;não;7,62;não;0;4;63,88;não;88,4;não;3,9;;;;;;;;;3,9;85,77
04/03/2023;21,72;não;26,94;não;32,16;não;0,0;não;1;3;48,02;não;84,4;não;4,68;;;;;;;;;3,93;82,05
03/03/2023;20,07;não;26,02;não;31,96;não;1,27;não;0;2;42,66;não;86,3;não;4,79;;;;;;;;;4,36;85,98
02/03/2023;18,85;não;24,35;não;29,84;não;0,0;não;1;1;54,61;não;88,0;não;4,0;;;;;;;;;3,63;89,07
01/03/2023;17,74;não;23,59;não;29,44;não;16,0;não;0;0;59,44;não;86,7;não;3,99;;;;;;;;;3,99;92,7
28/02/2023;20,61;não;26,3;não;31,98;não;3,56;não;0;6;52,71;não;83,4;não;4,74;;;;;;;;;4,52;80,69
27/02/2023;20,5;não;25,45;não;30,4;não;0,0;não;5;5;57,41;não;83,6;não;4,03;;;;;;;;;3,36;81,65
26/02/2023;19,24;não;25,0;não;30,75;não;0,0;não;4;4;56,01;não;86,0;não;4,38;;;;;;;;;3,81;85,01
25/02/2023;19,45;não;24,53;não;29,61;não;0,0;não;3;3;55,58;não;85,2;não;3,85;;;;;;;;;3,48;88,82
24/02/2023;18,87;não;23,98;não;29,09;não;0,0;não;2;2;60,2;não;86,4;não;3,72;;;;;;;;;3,5;92,3
23/02/2023;19,7;não;25,18;não;30,65;não;0,0;não;1;1;48,92;não;84,5;não;4,29;;;;;;;;;4,2;95,8
22/02/2023;18,8;não;24,15;não;29,5;não;11,94;não;0;0;56,07;não;88,9;não;3,92;;;;;;;;;3,92;100,0
21/02/2023;19,58;não;25,46;não;31,33;não;8,89;não;0;11;46,69;não;88,9;não;4,64;;;;;;;;;4,64;97,86
20/02/2023;18,63;não;21,68;não;24,72;não;1,78;não;0;10;70,15;não;86,2;não;2,2;;;;;;;;;2,18;93,61
19/02/2023;18,65;não;24,41;não;30,17;não;1,27;não;0;9;60,19;não;86,1;não;4,26;;;;;;;;;4,12;94,01
18/02/2023;20,76;não;25,35;não;29,93;não;2,29;não;0;8;59,09;não;87,6;não;3,85;;;;;;;;;3,81;96,86
17/02/2023;19,74;não;24,74;não;29,74;não;2,29;não;0;7;59,95;não;87,8;não;3,92;;;;;;;;;3,91;98,38
16/02/2023;20,29;não;25,73;não;31,16;não;5,33;não;0;6;57,02;não;88,2;não;4,49;;;;;;;;;4,49;100,0
15/02/2023;19,49;não;24,7;não;29,9;não;6,1;não;0;5;58,2;não;88,3;não;4,05;;;;;;;;;4,05;99,45
14/02/2023;19,11;não;23,98;não;28,84;não;7,87;não;0;4;61,38;não;88,9;não;3,65;;;;;;;;;3,65;97,4
13/02/2023;19,31;não;23,28;não;27,25;não;0,51;não;1;3;68,12;não;88,3;não;3,01;;;;;;;;;2,87;93,18
12/02/2023;19,43;não;22,74;não;26,04;não;1,02;não;0;2;67,95;não;88,0;não;2,57;;;;;;;;;2,51;95,54
11/02/2023;19,46;não;24,63;não;29,79;não;1,02;não;0;1;59,09;não;88,1;não;4,03;;;;;;;;;3,99;97,03
10/02/2023;19,36;não;25,51;não;31,65;não;18,8;não;0;0;50,55;não;87,9;não;4,77;;;;;;;;;4,77;100,0
09/02/2023;18,82;não;24,87;não;30,92;não;0,0;não;1;1;48,89;não;85,5;não;4,59;;;;;;;;;4,49;95,51
08/02/2023;19,31;não;23,51;não;27,71;não;24,38;não;0;0;68,82;não;90,2;não;3,21;;;;;;;;;3,21;100,0
07/02/2023;19,58;não;24,03;não;28,47;não;1,52;não;0;3;64,98;não;90,4;não;3,48;;;;;;;;;3,43;96,58
06/02/2023;20,17;não;24,81;não;29,45;não;2,29;não;0;2;58,56;não;87,9;não;3,81;;;;;;;;;3,8;98,49
05/02/2023;20,43;não;24,2;não;27,96;não;4,83;não;0;1;66,84;não;87,3;não;3,18;;;;;;;;;3,18;100,0
04/02/2023;19,62;não;23,79;não;27,96;não;18,29;não;0;0;67,51;não;88,6;não;3,29;;;;;;;;;3,29;100,0
03/02/2023;19,37;não;24,78;não;30,19;não;7,87;não;0;2;60,53;não;89,3;não;4,28;;;;;;;;;4,28;100,0
02/02/2023;20,08;não;24,78;não;29,48;não;3,05;não;0;1;56,87;não;90,5;não;3,86;;;;;;;;;3,86;99,19
01/02/2023;19,41;não;24,83;não;30,24;não;34,29;não;0;0;51,78;não;90,2;não;4,31;;;;;;;;;4,31;100,0
31/01/2023;19,86;não;23,96;não;28,06;não;5,59;não;0;10;56,11;não;88,8;não;3,31;;;;;;;;;3,31;75,42
30/01/2023;19,84;não;24,35;não;28,85;não;0,25;não;1;9;60,27;não;87,9;não;3,64;;;;;;;;;2,77;73,14
29/01/2023;20,34;não;24,57;não;28,8;não;4,32;não;0;8;60,22;não;87,2;não;3,56;;;;;;;;;3,56;75,66
28/01/2023;19,98;não;26,28;não;32,57;não;0,0;não;4;7;42,03;não;84,7;não;4,99;;;;;;;;;3,83;74,9
27/01/2023;17,77;não;24,6;não;31,43;não;0,0;não;3;6;41,89;não;81,8;não;4,87;;;;;;;;;3,93;78,73
26/01/2023;19,06;não;25,44;não;31,81;não;0,0;não;2;5;38,58;não;83,1;não;4,85;;;;;;;;;4,11;82,66
25/01/2023;17,82;não;23,82;não;29,82;não;0,0;não;1;4;55,85;não;88,1;não;4,4;;;;;;;;;3,9;86,77
24/01/2023;20,6;não;24,91;não;29,22;não;1,27;não;0;3;64,75;não;88,5;não;3,72;;;;;;;;;3,52;90,67
23/01/2023;20,3;não;25,01;não;29,72;não;0,0;não;2;2;56,96;não;87,6;não;3,99;;;;;;;;;3,79;92,92
22/01/2023;19,86;não;24,27;não;28,67;não;0,25;não;1;1;57,89;não;90,3;não;3,6;;;;;;;;;3,54;96,71
21/01/2023;19,04;não;23,3;não;27,56;não;43,43;não;0;0;63,58;não;90,4;não;3,27;;;;;;;;;3,27;100,0
20/01/2023;19,22;não;25,33;não;31,44;não;13,97;não;0;0;51,12;não;89,6;não;4,72;;;;;;;;;4,72;100,0
19/01/2023;19,34;não;25,6;não;31,85;não;2,79;não;0;1;48,49;não;86,1;não;4,83;;;;;;;;;4,81;97,98
18/01/2023;18,9;não;25,49;não;32,07;não;48,51;não;0;0;51,21;não;88,1;não;4,95;;;;;;;;;4,95;100,0
17/01/2023;20,26;não;26,87;não;33,47;não;18,54;não;0;0;45,48;não;88,4;não;5,21;;;;;;;;;5,21;100,0
16/01/2023;20,06;não;26,24;não;32,42;não;7,37;não;0;2;50,23;não;89,3;não;4,93;;;;;;;;;4,93;98,73
15/01/2023;20,32;não;24,75;não;29,18;não;0,0;não;1;1;59,24;não;89,8;não;3,78;;;;;;;;;3,71;96,29
14/01/2023;19,29;não;23,89;não;28,48;não;47,5;não;0;0;65,22;não;90,2;não;3,63;;;;;;;;;3,63;100,0
13/01/2023;19,6;não;24,03;não;28,45;não;14,48;não;0;0;62,04;não;89,0;não;3,58;;;;;;;;;3,58;100,0
12/01/2023;18,73;não;22,23;não;25,72;não;20,83;não;0;0;73,23;não;89,9;não;2,65;;;;;;;;;2,65;100,0
11/01/2023;19,7;não;22,8;não;25,9;não;0,0;não;1;2;74,61;não;86,9;não;2,6;;;;;;;;;2,57;97,43
10/01/2023;18,0;sim;22,0;sim;26,0;sim;9,1;sim;0;1;;não;;não;2,84;;;;;;;;;2,84;100,0
09/01/2023;17,0;sim;21,0;sim;25,0;sim;18,1;sim;0;0;;não;;não;2,61;;;;;;;;;2,61;100,0
08/01/2023;15,0;sim;20,5;sim;26,0;sim;3,0;sim;0;3;;não;;não;3,22;;;;;;;;;3,22;99,78
07/01/2023;16,0;sim;19,0;sim;22,0;sim;4,1;sim;0;2;;não;;não;1,79;;;;;;;;;1,79;100,0
06/01/2023;16,71;não;19,15;não;21,59;não;5,84;não;;;78,61;não;87,3;não;;;;;;;;;;;
05/01/2023;17,62;não;21,97;não;26,32;não;44,7;não;;;70,03;não;89,4;não;;;;;;;;;;;
04/01/2023;19,46;não;23,07;não;26,67;não;38,1;não;;;70,2;não;89,5;não;;;;;;;;;;;
03/01/2023;19,82;não;25,53;não;31,24;não;20,57;não;;;51,9;não;89,0;não;;;;;;;;;;;
02/01/2023;18,71;não;24,81;não;30,91;não;0,51;não;;;49,53;não;86,0;não;;;;;;;;;;;
01/01/2023;19,94;não;25,44;não;30,94;não;0,0;não;;;53,49;não;85,6;não;;;;;;;;;;;
31/12/2022;18,83;não;24,49;não;30,15;não;2,03;não;;;56,32;não;88,2;não;;;;;;;;;;;
30/12/2022;18,31;não;22,99;não;27,66;não;13,97;não;;;64,23;não;88,9;não;;;;;;;;;;;
29/12/2022;18,37;não;21,2;não;24,03;não;28,19;não;;;76,01;não;91,0;não;;;;;;;;;;;
28/12/2022;19,4;não;23,48;não;27,56;não;33,53;não;;;69,61;não;90,8;não;;;;;;;;;;;
27/12/2022;19,03;não;23,62;não;28,21;não;29,21;não;;;62,83;não;90,0;não;;;;;;;;;;;
26/12/2022;19,0;não;25,18;não;31,36;não;25,91;não;;;45,13;não;89,8;não;;;;;;;;;;;
25/12/2022;17,84;não;24,63;não;31,41;não;0,51;não;;;42,91;não;86,1;não;;;;;;;;;;;
24/12/2022;16,93;não;23,55;não;30,16;não;6,86;não;;;45,98;não;85,9;não;;;;;;;;;;;
23/12/2022;15,85;não;21,65;não;27,44;não;0,0;não;;;57,44;não;85,9;não;;;;;;;;;;;
22/12/2022;15,76;não;21,12;não;26,48;não;0,0;não;;;58,0;não;84,0;não;;;;;;;;;;;
21/12/2022;16,76;não;22,35;não;27,94;não;7,62;não;;;62,66;não;85,2;não;;;;;;;;;;;
20/12/2022;18,53;não;21,64;não;24,74;não;1,78;não;;;69,85;não;86,6;não;;;;;;;;;;;
19/12/2022;18,67;não;24,75;não;30,83;não;0,0;não;;;42,64;não;81,4;não;;;;;;;;;;;
18/12/2022;17,42;não;23,62;não;29,82;não;0,0;não;;;42,82;não;83,4;não;;;;;;;;;;;
17/12/2022;16,27;não;22,66;não;29,05;não;0,25;não;;;52,08;não;84,3;não;;;;;;;;;;;
16/12/2022;17,43;não;23,16;não;28,89;não;0,0;não;;;50,14;não;85,5;não;;;;;;;;;;;
15/12/2022;15,5;não;20,91;não;26,32;não;0,0;não;;;54,72;não;83,7;não;;;;;;;;;;;
14/12/2022;15,54;não;20,67;não;25,8;não;17,53;não;;;75,19;não;89,7;não;;;;;;;;;;;
13/12/2022;20,12;não;23,91;não;27,7;não;30,73;não;;;71,95;não;89,8;não;;;;;;;;;;;
12/12/2022;20,77;não;26,74;não;32,7;não;6,35;não;;;50,63;não;87,3;não;;;;;;;;;;;
11/12/2022;21,21;não;27,72;não;34,22;não;0,0;não;;;34,42;não;82,2;não;;;;;;;;;;;
10/12/2022;19,49;não;26,2;não;32,9;não;0,0;não;;;34,33;não;81,0;não;;;;;;;;;;;
09/12/2022;16,21;não;23,56;não;30,9;não;0,0;não;;;29,24;não;83,1;não;;;;;;;;;;;
08/12/2022;16,18;não;22,97;não;29,75;não;11,94;não;;;61,65;não;89,5;não;;;;;;;;;;;
07/12/2022;19,8;não;23,14;não;26,47;não;37,08;não;;;77,73;não;90,4;não;;;;;;;;;;;
06/12/2022;19,96;não;23,03;não;26,1;não;14,73;não;;;72,16;não;89,6;não;;;;;;;;;;;
05/12/2022;19,92;não;22,45;não;24,97;não;6,35;não;;;75,95;não;88,9;não;;;;;;;;;;;
04/12/2022;20,4;não;25,22;não;30,04;não;0,25;não;;;52,35;não;86,8;não;;;;;;;;;;;
03/12/2022;20,12;não;25,26;não;30,4;não;21,34;não;;;54,05;não;90,5;não;;;;;;;;;;;
02/12/2022;19,12;não;24,4;não;29,68;não;0,0;não;;;50,8;não;85,8;não;;;;;;;;;;;
01/12/2022;18,51;não;23,11;não;27,7;não;28,19;não;;;54,73;não;89,0;não;;;;;;;;;;;
30/11/2022;16,71;não;23,08;não;29,44;não;18,29;não;;;44,86;não;89,7;não;;;;;;;;;;;
29/11/2022;16,87;não;22,14;não;27,4;não;29,97;não;;;60,75;não;89,4;não;;;;;;;;;;;
28/11/2022;17,91;não;24,57;não;31,23;não;2,54;não;;;35,71;não;86,5;não;;;;;;;;;;;
27/11/2022;16,71;não;22,53;não;28,35;não;2,03;não;;;43,51;não;85,5;não;;;;;;;;;;;
26/11/2022;15,08;não;20,46;não;25,84;não;0,0;não;;;56,27;não;86,7;não;;;;;;;;;;;
25/11/2022;15,47;não;22,14;não;28,8;não;0,0;não;;;48,96;não;87,9;não;;;;;;;;;;;
24/11/2022;16,95;não;23,26;não;29,56;não;37,59;não;;;49,62;não;88,5;não;;;;;;;;;;;
23/11/2022;18,74;não;24,99;não;31,23;não;10,16;não;;;41,2;não;86,6;não;;;;;;;;;;;
22/11/2022;18,93;não;25,57;não;32,2;não;0,0;não;;;33,75;não;77,78;não;;;;;;;;;;;
